央视频道,#genre#
四川|新闻频道,http://scgctvshow.sctv.com/sdlive/sctv4/1.m3u8$官网
四川|影视文化,http://scgctvshow.sctv.com/hdlive/sctv5/1.m3u8$官网
四川|妇女儿童,http://scgctvshow.sctv.com/hdlive/sctv7/1.m3u8$官网
四川|公共乡村,http://scgctvshow.sctv.com/hdlive/sctv9/1.m3u8$官网
四川|峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8$官网

四川|文化旅游,http://live.rxip.sc96655.com/live/SCTV-2-H265_4000.m3u8$四川广电
四川|经济频道,http://live.rxip.sc96655.com/live/SCTV-3-H265_4000.m3u8$四川广电
四川|新闻频道,http://live.rxip.sc96655.com/live/SCTV-4H265_4000.m3u8$四川广电
四川|妇女儿童,http://live.rxip.sc96655.com/live/SCTV-7-_4000.m3u8$四川广电
四川|公共乡村,http://live.rxip.sc96655.com/live/SCTV-kjSCTV-9-_4000.m3u8$四川广电
四川|科教频道,http://live.rxip.sc96655.com/live/SCTV-ggSCTV-8_4000.m3u8$四川广电
四川|峨眉电影,http://live.rxip.sc96655.com/live/emdygqH265_4000.m3u8$四川广电

四川|文化旅游,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/sctv-2/index.m3u8?IAS$成都移动
四川|经济频道,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/sctv-3/index.m3u8?IAS$成都移动
四川|新闻频道,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/sctv-4/index.m3u8?IAS$成都移动
四川|影视文化,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/hdscyswy/index.m3u8?IAS$成都移动
四川|妇女儿童,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/sctv-7/index.m3u8?IAS$成都移动
四川|公共乡村,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/sctv-9/index.m3u8?IAS$成都移动
四川|科教频道,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/SD-1500k-576P-sctv8/index.m3u8?IAS$成都移动
四川|峨眉电影,http://39.134.198.5:6610/yst.live.scmobile.com//ysten-business/live/scem/index.m3u8?IAS$成都移动

四川|成都综合,http://live.rxip.sc96655.com/live/CDTV-1_4000.m3u8$四川广电#http://v.stncp.top/cdtv/1.m3u8$官网
四川|成都经济,http://live.rxip.sc96655.com/live/CDTV-2_4000.m3u8$四川广电#http://v.stncp.top/cdtv/2.m3u8$官网
四川|成都都市,http://live.rxip.sc96655.com/live/CDTV-3_4000.m3u8$四川广电#,http://v.stncp.top/cdtv/3.m3u8$官网
四川|成都影视,http://live.rxip.sc96655.com/live/CDTV-4_4000.m3u8$四川广电#http://v.stncp.top/cdtv/4.m3u8$官网
四川|成都公共,http://live.rxip.sc96655.com/live/CDTV-5_4000.m3u8$四川广电#http://v.stncp.top/cdtv/5.m3u8$官网
四川|成都少儿,http://v.stncp.top/cdtv/6.m3u8$官网




四川|广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8
四川|广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8
四川|广元影视,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel6/playlist.m3u8

广元利州综合,http://file.lzgbdst.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8#http://tv.drs.lzgbdst.com:8100/channellive/lztv1.flv
广元昭化综合,http://tv.zhgbtv.com:3100/hls/qxlrwcbh/index.m3u8#http://60.255.230.66:3100/hls/qxlrwcbh/index.m3u8
广元昭化综合,http://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel7/playlist.m3u8$大话利州
广元朝天综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel8/playlist.m3u8$大话利州

广元旺苍综合,http://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8$大话利州
广元剑阁综合,http://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel10/playlist.m3u8$大话利州

广元青川综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel11/playlist.m3u8$大话利州
广元苍溪新闻,http://livecx.cxxrmt.com/csdst/zb01.m3u8?auth_key=1593500796-0-0-922f754be4863455a1617f58e3a915b9
广元苍溪综合,http://livecx.cxxrmt.com/csdst/zb02.m3u8?auth_key=1593500776-0-0-f13b077a8b809c36e2a230d058c3359e
广元剑阁综合,http://60.255.231.122:1936/hls/live1.m3u8

云南|卫视频道,http://39.130.215.222:6410/gitv_live/G_YUNNAN-HD/G_YUNNAN-HD.m3u8$云南楚雄移动
云南|都市频道,http://39.130.215.222:6410/gitv_live/G_YNTV-2-HD/G_YNTV-2-HD.m3u8$云南楚雄移动
云南|娱乐频道,http://39.130.215.222:6410/gitv_live/G_YNTV-3-HD/G_YNTV-3-HD.m3u8$云南楚雄移动
云南|生活资讯,http://39.130.215.222:6410/gitv_live/G_YNTV-4-HD/G_YNTV-4-HD.m3u8$云南楚雄移动
云南|影视频道,http://39.130.215.222:6410/gitv_live/G_YNTV-5-HD/G_YNTV-5-HD.m3u8$云南楚雄移动
云南|公共频道,http://39.130.215.222:6410/gitv_live/G_YNTV-6-HD/G_YNTV-6-HD.m3u8$云南楚雄移动
云南|少儿频道,http://39.130.215.222:6410/gitv_live/G_YNTVSE-HD/G_YNTVSE-HD.m3u8$云南楚雄移动

江苏|教育频道,http://223.110.241.150:6610/gitv/live1/G_JSJY/G_JSJY/$南京移动
江苏|城市频道,http://223.110.241.150:6610/gitv/live1/G_JSCS/G_JSCS/$南京移动
江苏|公共频道,http://223.110.241.150:6610/gitv/live1/G_JSGG/G_JSGG/$南京移动
江苏|影视频道,http://223.110.241.150:6610/gitv/live1/G_JSYS/G_JSYS/$南京移动
江苏|休闲体育,http://223.110.241.150:6610/gitv/live1/G_JSTY/G_JSTY/$南京移动
江苏|综艺频道,http://223.110.241.150:6610/gitv/live1/G_JSZY/G_JSZY/$南京移动
江苏|综艺频道,http://39.134.216.5/live.hcs.cmvideo.cn:8088/wd_r2/jstv/jszongyi/350/index.m3u8?ProgramID=&encrypt=1

山东|体育频道,http://livealone302.iqilu.com/iqilu/typd.m3u8
山东|生活频道,http://livealone302.iqilu.com/iqilu/shpd.m3u8
山东|农科频道,http://livealone302.iqilu.com/iqilu/nkpd.m3u8
山东|新闻频道,http://livealone302.iqilu.com/iqilu/ggpd.m3u8
山东|影视频道,http://livealone302.iqilu.com/iqilu/yspd.m3u8
山东|综艺频道,http://livealone302.iqilu.com/iqilu/zypd.m3u8
山东|教育频道,http://39.134.65.162/PLTV/88888888/224/3221225558/index.m3u8
山东|购物频道,http://livealone302.iqilu.com/iqilu/gwpd.m3u8
山东|齐鲁频道,https://livealone302.iqilu.com/iqilu/qlpd.m3u8

湖南|经视频道,http://play.tzjo.com/diao/atv/kds.php?id=hnjs&mod=hntv
湖南|都市频道,http://play.tzjo.com/diao/atv/kds.php?id=hnds&mod=hntv
湖南|公共频道,http://play.tzjo.com/diao/atv/kds.php?id=hngg&mod=hntv
湖南|娱乐频道,http://play.tzjo.com/diao/atv/kds.php?id=hnyl&mod=hntv
湖南|电视频道,http://play.tzjo.com/diao/atv/kds.php?id=hndsj&mod=hntv
湖南|国际频道,http://play.tzjo.com/diao/atv/kds.php?id=hngj&mod=hntv
湖南|快乐垂钓,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226549/1.m3u8$北京移动
湖南|茶  频  道,http://otttv.bj.chinamobile.com/TVOD/88888888/224/3221226548/1.m3u8$北京移动
湖南|茶  频  道,http://39.135.250.74/PLTV/88888888/224/3221226058/99180001000000060000000000000415.smil$湖北武汉移动
湖南|金鹰纪实,http://39.130.215.222:6410/gitv_live/G_JINYINGJS-HD/G_JINYINGJS-HD.m3u8$云南楚雄移动
湖南|金鹰纪实,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226975/index.m3u8$福建移动
湖南|金鹰纪实,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226937/index.m3u8$福建移动
湖南|金鹰卡通,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227018/index.m3u8$福建移动


河南|卫视频道,http://v.stncp.top/parse/live/hndx.php?id=hnws$大象传媒
河南|都市频道,http://v.stncp.top/parse/live/hndx.php?id=dspd$大象传媒
河南|民生频道,http://v.stncp.top/parse/live/hndx.php?id=mspd$大象传媒
河南|法治频道,http://v.stncp.top/parse/live/hndx.php?id=fzpd$大象传媒
河南|电视频道,http://v.stncp.top/parse/live/hndx.php?id=dsjpd$大象传媒
河南|新闻频道,http://v.stncp.top/parse/live/hndx.php?id=xwpd$大象传媒
河南|欢腾购物,http://v.stncp.top/parse/live/hndx.php?id=htgw$大象传媒
河南|公共频道,http://v.stncp.top/parse/live/hndx.php?id=ggpd$大象传媒
河南|乡村频道,http://v.stncp.top/parse/live/hndx.php?id=hnxc$大象传媒
河南|国际频道,http://v.stncp.top/parse/live/hndx.php?id=hngj$大象传媒
河南|梨园频道,http://v.stncp.top/parse/live/hndx.php?id=lypd$大象传媒
河南|文物宝库,http://v.stncp.top/parse/live/hndx.php?id=wwbk$大象传媒
河南|武术频道,http://v.stncp.top/parse/live/hndx.php?id=wspd$大象传媒
河南|睛彩中原,http://v.stncp.top/parse/live/hndx.php?id=qczy$大象传媒
河南|移动戏曲,http://v.stncp.top/parse/live/hndx.php?id=ydxj$大象传媒

江西|新闻频道,http://39.135.138.8:6610/PLTV/88888888/224/3221225615/2/index.m3u8?fmt=ts2hls$江西宜春移动
江西|少儿频道,http://39.135.138.8:6610/PLTV/88888888/224/3221226194/2/index.m3u8?fmt=ts2hls$江西宜春移动
江西|经济生活,http://39.135.138.8:6610/PLTV/88888888/224/3221226206/2/index.m3u8?fmt=ts2hls$江西宜春移动
江西|教育频道,http://39.135.138.8:6610/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls$江西宜春移动
江西|陶瓷频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226983/index.m3u8$福建移动


福建|综合频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226826/47882539.smil$福建厦门市移动
福建|新闻频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226116/10000100000000060000000002358068_0.smil$福建厦门市移动
福建|乡村频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil$福建厦门市移动
福建|体育频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226127/10000100000000060000000002434540_0.smil$福建厦门市移动
福建|少儿频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil$福建厦门市移动
福建|旅游频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226125/10000100000000060000000002358191_0.smil$福建厦门市移动
福建|电视频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil$福建厦门市移动
福建|经济频道,rtsp://183.252.166.199/PLTV/88888888/224/3221226117/10000100000000060000000002358072_0.smil$福建厦门市移动
福建|公共频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226113/10000100000000060000000002358064_0.smil$福建厦门市移动
福建|电视频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226115/10000100000000060000000002358067_0.smil$福建厦门市移动
福建|少儿频道,rtsp://183.252.176.54:554/PLTV/88888888/224/3221226120/10000100000000060000000002358082_0.smil$福建厦门市移动

福建|乡村频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226907/index.m3u8$福建移动
福建|少儿频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226960/index.m3u8$福建移动
福建|新闻频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227074/index.m3u8$福建移动
福建|旅游频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226911/index.m3u8$福建移动
福建|经济频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226973/index.m3u8$福建移动
福建|综合频道,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221227070/index.m3u8$福建移动



甘肃|公共应急,http://39.134.39.39/PLTV/88888888/224/3221226250/index.m3u8$甘肃兰州移动
甘肃|少儿频道,http://39.134.39.39/PLTV/88888888/224/3221226289/index.m3u8$甘肃兰州移动
甘肃|文化影视,http://39.134.39.39/PLTV/88888888/224/3221226287/index.m3u8$甘肃兰州移动
甘肃|经济频道,http://39.134.39.39/PLTV/88888888/224/3221226252/index.m3u8$甘肃兰州移动
甘肃|都市频道,http://39.134.39.39/PLTV/88888888/224/3221226248/index.m3u8$甘肃兰州移动
兰州公共频道,http://39.134.39.39/PLTV/88888888/224/3221226244/index.m3u8$甘肃兰州移动
兰州新闻综合,http://39.134.39.39/PLTV/88888888/224/3221226242/index.m3u8$甘肃兰州移动
兰州生活经济,http://39.134.39.39/PLTV/88888888/224/3221226285/index.m3u8$甘肃兰州移动
兰州综艺体育,http://39.134.39.39/PLTV/88888888/224/3221226246/index.m3u8$甘肃兰州移动
陇尚生活频道,http://39.134.39.39/PLTV/88888888/224/3221226254/index.m3u8$甘肃兰州移动

新疆|卫视频道,http://livehyw5.chinamcache.com/hyw/zb01.m3u8
新疆|维语综合,http://livehyw5.chinamcache.com/hyw/zb02.m3u8
新疆|哈语综合,http://livehyw5.chinamcache.com/hyw/zb03.m3u8
新疆|综艺频道,http://livehyw5.chinamcache.com/hyw/zb04.m3u8
新疆|维语影视,http://livehyw5.chinamcache.com/hyw/zb05.m3u8
新疆|经济生活,http://livehyw5.chinamcache.com/hyw/zb07.m3u8
新疆|哈语综艺,http://livehyw5.chinamcache.com/hyw/zb08.m3u8
新疆|维语经济,http://livehyw5.chinamcache.com/hyw/zb09.m3u8
新疆|体育频道,http://livehyw5.chinamcache.com/hyw/zb10.m3u8
新疆|信息服务,http://livehyw5.chinamcache.com/hyw/zb11.m3u8
新疆|少儿频道,http://livehyw5.chinamcache.com/hyw/zb12.m3u8

组播测试,#genre#

信号测试 8M1080,http://118.116.83.156:4022/udp/239.93.1.33:5140
信号测试 8M1080,http://118.116.83.156:4022/udp/239.93.1.47:5140
节目导视1 8M1080,http://118.116.83.156:4022/udp/239.93.0.213:5140
节目导视2 8M1080,http://118.116.83.156:4022/udp/239.93.1.39:5140
凤凰中文 8M1080,http://118.116.83.156:4022/udp/239.93.0.162:2192
凤凰中文 8M1080,http://118.116.83.156:4022/udp/239.93.1.55:8302
凤凰中文 8M1080,http://118.116.83.156:4022/udp/239.93.1.9:2192
凤凰资讯 8M1080,http://118.116.83.156:4022/udp/239.93.0.118:2191
凤凰资讯 8M1080,http://118.116.83.156:4022/udp/239.93.1.4:2191
CCTV1 6M1080,http://118.116.83.156:4022/udp/239.93.0.184:5140
CCTV1 6M1080,http://118.116.83.156:4022/udp/239.93.0.69:5140
CCTV1 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.152:5140
CCTV1 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.174:5140
CCTV2 6M1080,http://118.116.83.156:4022/udp/239.93.1.160:6000
CCTV2 6M1080,http://118.116.83.156:4022/udp/239.93.1.23:6000
CCTV3 8M1080,http://118.116.83.156:4022/udp/239.93.1.11:2223
CCTV3 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.150:2223
CCTV4 6M1080,http://118.116.83.156:4022/udp/239.93.1.105:5140
CCTV4 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.192:5140
CCTV5 8M1080,http://118.116.83.156:4022/udp/239.93.1.100:2224
CCTV5 8M1080,http://118.116.83.156:4022/udp/239.93.1.12:2224
CCTV5+ 8M1080,http://118.116.83.156:4022/udp/239.93.1.36:8004
CCTV5+ Max8M1080,http://118.116.83.156:4022/udp/239.93.1.173:8004
CCTV6 8M1080,http://118.116.83.156:4022/udp/239.93.1.13:2226
CCTV6 8M1080,http://118.116.83.156:4022/udp/239.93.1.155:2226
CCTV7 8M1080,http://118.116.83.156:4022/udp/239.93.1.67:5140
CCTV7 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.193:5140
CCTV8 8M1080,http://118.116.83.156:4022/udp/239.93.1.14:2225
CCTV8 8M1080,http://118.116.83.156:4022/udp/239.93.1.162:2225
CCTV9 6M1080,http://118.116.83.156:4022/udp/239.93.1.24:5140
CCTV9 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.163:5140
CCTV10 8M1080,http://118.116.83.156:4022/udp/239.93.1.28:5140
CCTV10 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.164:5140
CCTV11 8M1080,http://118.116.83.156:4022/udp/239.93.0.102:5140
CCTV12 8M1080,http://118.116.83.156:4022/udp/239.93.1.30:8124
CCTV12 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.165:8124
CCTV14 6M1080,http://118.116.83.156:4022/udp/239.93.1.29:6000
CCTV14 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.194:6000
CCTV15 8M1080,http://118.116.83.156:4022/udp/239.93.0.103:5140
CCTV17 6M1080,http://118.116.83.156:4022/udp/239.93.0.92:5140
中国交通四川 8M1080,http://118.116.83.156:4022/udp/239.93.0.142:5140
中国教育1 6M1080,http://118.116.83.156:4022/udp/239.93.1.111:5140
东南卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.42:5140
东南卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.0.43:5140
东方卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.123:5140
东方卫视 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.177:5140
北京卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.180:5140
北京卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.178:5140
天津卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.167:5140
天津卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.196:5140
安徽卫视 8M1080,http://118.116.83.156:4022/udp/239.93.1.106:5140
安徽卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.0.113:5140
山东卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.168:5140
山东卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.198:5140
广东卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.181:5140
广东卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.191:5140
江苏卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.89:5140
江苏卫视 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.175:5140
江西卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.134:5140
河北卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.132:5140
浙江卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.124:5140
浙江卫视 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.176:5140
深圳卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.182:5140
深圳卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.179:5140
湖北卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.250:5140
湖北卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.197:5140
湖南卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.88:5140
湖南卫视 Max7M1080,http://118.116.83.156:4022/udp/239.93.1.156:5140
贵州卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.131:5140
辽宁卫视 8M1080,http://118.116.83.156:4022/udp/239.93.1.108:5140
辽宁卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.0.114:5140
重庆卫视 8M1080,http://118.116.83.156:4022/udp/239.93.1.107:5140
重庆卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.0.196:5140
黑龙江卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.183:5140
黑龙江卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.151:5140
四川卫视 8M1080,http://118.116.83.156:4022/udp/239.93.0.169:5140
四川卫视 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.188:5140
四川康巴卫视 6M1080,http://118.116.83.156:4022/udp/239.93.0.41:5140
上海纪实人文 6M1080,http://118.116.83.156:4022/udp/239.93.1.137:5140
北京冬奥纪实 6M1080,http://118.116.83.156:4022/udp/239.93.0.152:5140
湖南金鹰纪实 6M1080,http://118.116.83.156:4022/udp/239.93.0.130:5140
四川公共乡村 8M1080,http://118.116.83.156:4022/udp/239.93.0.52:5140
四川妇女儿童 6M1080,http://118.116.83.156:4022/udp/239.93.0.219:5140
四川影视文艺 8M1080,http://118.116.83.156:4022/udp/239.93.0.166:5140
四川影视文艺 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.195:5140
四川文化旅游 6M1080,http://118.116.83.156:4022/udp/239.93.1.101:5140
四川文化旅游 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.20:5140
四川新闻 8M1080,http://118.116.83.156:4022/udp/239.93.0.47:5140
四川经济 6M1080,http://118.116.83.156:4022/udp/239.93.1.102:5140
四川经济 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.16:5140
峨眉电影 4M1080,http://118.116.83.156:4022/udp/239.93.1.54:5140
峨眉电影 Max6M1080,http://118.116.83.156:4022/udp/239.93.1.18:5140
成都公共 8M1080,http://118.116.83.156:4022/udp/239.93.1.231:5140
成都新闻综合 8M1080,http://118.116.83.156:4022/udp/239.93.1.210:2178
熊猫体娱 8M1080,http://118.116.83.156:4022/udp/239.93.0.94:5140
熊猫卡通 8M1080,http://118.116.83.156:4022/udp/239.93.1.172:5140
熊猫少儿 8M1080,http://118.116.83.156:4022/udp/239.93.1.189:5140
熊猫影院 8M1080,http://118.116.83.156:4022/udp/239.93.0.214:5140
熊猫新闻 8M1080,http://118.116.83.156:4022/udp/239.93.1.112:5140
熊猫爱生活 8M1080,http://118.116.83.156:4022/udp/239.93.1.190:5140
熊猫频道 4M1080,http://118.116.83.156:4022/udp/239.93.0.211:9148
花儿高清电影 4M1080,http://118.116.83.156:4022/udp/239.93.0.224:1281
绵阳新闻综合 7M1080,http://118.116.83.156:4022/udp/239.93.1.60:5140
百视通体育 8M1080,http://118.116.83.156:4022/udp/239.93.1.184:5140
百视通体育 8M1080,http://118.116.83.156:4022/udp/239.93.1.187:5140


兵团卫视,http://118.116.83.156:4022/udp/239.93.42.43:5140$成都电信组播
四川科教HD,http://118.116.83.156:4022/udp/239.93.42.44:5140$成都电信组播
河南卫视HD,http://118.116.83.156:4022/udp/239.93.42.45:5140$成都电信组播
广西卫视HD,http://118.116.83.156:4022/udp/239.93.42.46:5140$成都电信组播

每日影院HD,http://118.116.83.156:4022/udp/239.93.42.35:5140$成都电信组播
风尚生活HD,http://118.116.83.156:4022/udp/239.93.42.29:5140$成都电信组播
幸福剧场HD,http://118.116.83.156:4022/udp/239.93.42.30:5140$成都电信组播
幸福娱乐HD,http://118.116.83.156:4022/udp/239.93.42.31:5140$成都电信组播
爱宠宠物HD,http://118.116.83.156:4022/udp/239.93.42.32:5140$成都电信组播
少儿天地HD,http://118.116.83.156:4022/udp/239.93.42.34:5140$成都电信组播

CHINA陶瓷HD,http://111.167.175.202:4022/udp/225.1.1.153:5002$天津联通
天津文艺HD,http://111.167.175.202:4022/udp/225.1.1.131:5002$天津联通
天津影视HD,http://111.167.175.202:4022/udp/225.1.1.149:5002$天津联通
天津科教HD,http://111.167.175.202:4022/udp/225.1.1.129:5002$天津联通
天津新闻HD,http://111.167.175.202:4022/udp/225.1.1.130:5002$天津联通
天津都市HD,http://111.167.175.202:4022/udp/225.1.1.128:5002$天津联通
天津少儿HD,http://111.167.175.202:4022/udp/225.1.1.125:5002$天津联通
天津体育HD,http://111.167.175.202:4022/udp/225.1.1.122:5002$天津联通
天津卫视HD,http://111.167.175.202:4022/udp/225.1.1.111:5002$天津联通
CHC高清电影,http://111.167.175.202:4022/udp/225.1.1.214:5002$天津联通
CHC动作电影,http://111.167.175.202:4022/udp/225.1.1.215:5002$天津联通
CHC家庭影视,http://111.167.175.202:4022/udp/225.1.1.213:5002$天津联通

文广宣传频道,http://111.167.175.202:4022/udp/225.1.1.212:5002$天津联通
未知频道239,http://111.167.175.202:4022/udp/225.1.1.239:5002$天津联通
未知频道240,http://111.167.175.202:4022/udp/225.1.1.240:5002$天津联通
未知频道241,http://111.167.175.202:4022/udp/225.1.1.241:5002$天津联通
未知频道242,http://111.167.175.202:4022/udp/225.1.1.242:5002$天津联通
未知频道243,http://111.167.175.202:4022/udp/225.1.1.243:5002$天津联通
未知频道244,http://111.167.175.202:4022/udp/225.1.1.244:5002$天津联通
未知频道245,http://111.167.175.202:4022/udp/225.1.1.245:5002$天津联通


大碗巨场,#genre#
周星驰电影,http://api.luyetv.com:6006/huya/huya.php?id=11342412#http://kuqq.tk/00/huya.php?id=19105261
林正英电影,http://api.luyetv.com:6006/huya/huya.php?id=11342421#http://kuqq.tk/00/huya.php?id=11342421
成龙电影,http://api.luyetv.com:6006/huya/huya.php?id=11342386#http://kuqq.tk/00/huya.php?id=11342386
冯小刚电影,http://api.luyetv.com:6006/huya/huya.php?id=11352906#http://kuqq.tk/00/huya.php?id=11352906
李连杰电影,http://api.luyetv.com:6006/huya/huya.php?id=11342390#http://kuqq.tk/00/huya.php?id=11342390
周润发电影,http://api.luyetv.com:6006/huya/huya.php?id=11342387#http://kuqq.tk/00/huya.php?id=11342387
刘德华电影,http://api.luyetv.com:6006/huya/huya.php?id=11342424#http://kuqq.tk/00/huya.php?id=11342424
甄子丹电影,http://api.luyetv.com:6006/huya/huya.php?id=11352935#http://kuqq.tk/00/huya.php?id=11352935
任达华电影,http://api.luyetv.com:6006/huya/huya.php?id=11352883#http://kuqq.tk/00/huya.php?id=11352883
吴京电影,http://api.luyetv.com:6006/huya/huya.php?id=11602045#http://kuqq.tk/00/huya.php?id=11602045
洪金宝电影,http://api.luyetv.com:6006/huya/huya.php?id=11342427#http://kuqq.tk/00/huya.php?id=11342427
徐峥电影,http://api.luyetv.com:6006/huya/huya.php?id=11602043#http://kuqq.tk/00/huya.php?id=11602043
轮播剧场,#genre#
陈翔六点半,http://api.luyetv.com:6006/huya/huya.php?id=11274154#http://kuqq.tk/00/huya.php?id=11274154
武林外传,http://api.luyetv.com:6006/huya/huya.php?id=11352915#http://kuqq.tk/00/huya.php?id=11352915
汉武大帝,http://api.luyetv.com:6006/huya/huya.php?id=11336726#http://kuqq.tk/00/huya.php?id=11336726
家有儿女,http://api.luyetv.com:6006/huya/huya.php?id=11352872#http://kuqq.tk/00/huya.php?id=11352872
鹿鼎记,http://api.luyetv.com:6006/huya/huya.php?id=11352910#http://kuqq.tk/00/huya.php?id=11352910
新三国,http://api.luyetv.com:6006/huya/huya.php?id=11352944#http://kuqq.tk/00/huya.php?id=11352944
三国演义,http://api.luyetv.com:6006/huya/huya.php?id=11602081#http://kuqq.tk/00/huya.php?id=11602081
龙门镖局,http://api.luyetv.com:6006/huya/huya.php?id=11352874#http://kuqq.tk/00/huya.php?id=11352874
孝庄秘史,http://api.luyetv.com:6006/huya/huya.php?id=11352892#http://kuqq.tk/00/huya.php?id=11352892
新水浒传,http://api.luyetv.com:6006/huya/huya.php?id=11342384#http://kuqq.tk/00/huya.php?id=11342384
大唐双龙传之长生诀,http://api.luyetv.com:6006/huya/huya.php?id=11602031#http://kuqq.tk/00/huya.php?id=11602031
康熙微服私访记,http://api.luyetv.com:6006/huya/huya.php?id=11342418#http://kuqq.tk/00/huya.php?id=11342418
铁齿铜牙纪晓岚,http://api.luyetv.com:6006/huya/huya.php?id=11342396#http://kuqq.tk/00/huya.php?id=11342396
